"Wavelength","Semrock FF01-400/40","Semrock FF01-470/28","Semrock FF01-532/18","Chroma 51000bs","pco.edge 4.2","Omicron LedHUB 405nm LED","Omicron LedHUB 475nm LED","Omicron LedHUB 530nm LED"
511,9.2146998e-8,7.3149998e-8,1.6461e-7,0.79557102918625,0.753060438858754,0,0.0550099999999736,0.824849694006293
512,9.3650002e-8,7.1705003e-8,3.7914e-7,0.7679139971733101,0.754130813634355,0,0.0505699999999787,0.855156876203646
513,9.3319997e-8,6.3117e-8,1.3248e-7,0.7510939836502099,0.755208340120377,0,0.046509999999981,0.885468748165946
514,9.2992003e-8,5.5558999e-8,1e-7,0.7434399724006701,0.756283110074836,0,0.0428099999999809,0.911765094495276
515,9.2664003e-8,4.8905001e-8,2.2866e-7,0.7450259923934899,0.757343257431111,0,0.0393299999999828,0.936213517166207
516,8.9106997e-8,4.3048999e-8,3.4499001e-7,0.75356602668762,0.758381279449156,0,0.0360899999999815,0.954954587654058
517,8.2313001e-8,3.9679001e-8,0.0000018521,0.7705209851265,0.7593940367155,0,0.0331399999999824,0.962197626818186
518,7.6037999e-8,4.2084e-8,0.000096051001,0.79195499420166,0.760382753143248,0,0.0303899999999826,0.96821716882786
519,7.0241001e-8,4.4634e-8,0.027039999,0.8159880042076101,0.76135301597208,0,0.0277899999999847,0.977789545402123
520,7.0555998e-8,4.7339999e-8,0.88554001,0.8401420116424599,0.762314775768248,0,0.0253999999999868,0.986441656206098
521,7.2566998e-8,5.0209e-8,0.94161999,0.8620139956474301,0.763282346424582,0,0.0232499999999873,0.988216509087316
522,7.4635999e-8,5.0450002e-8,0.97281998,0.8775089979171801,0.764251928356302,0,0.0212699999999888,0.995059616275225
523,7.6043001e-8,4.5829999e-8,0.97814,0.89050298929214,0.765221510288021,0,0.0194799999999901,0.998804406751868
524,7.0595e-8,4.1633001e-8,0.97828001,0.89673602581024,0.766199865804771,0,0.0178699999999912,0.999999999999994
525,6.5537002e-8,3.7820001e-8,0.98365998,0.89749902486801,0.767172769642654,0,0.0164299999999925,0.997298134945729
526,6.0841998e-8,3.4357001e-8,0.97538,0.8945389986038199,0.768129114761219,0,0.0151599999999928,0.991233754688746
527,5.6000999e-8,3.0572998e-8,0.97204,0.88903898000717,0.76906216124518,0,0.0140099999999932,0.980797695669789
528,5.0901999e-8,2.652e-8,0.97087997,0.8843680024146999,0.769969536304422,0,0.012959999999994,0.967898472768672
529,4.6267999e-8,2.3005001e-8,0.97771001,0.8798670172691301,0.770853234273994,0,0.0119999999999948,0.950378213271013
530,4.2054999e-8,1.9954999e-8,0.97504002,0.8775439858436601,0.771719616614113,0,0.0111399999999957,0.933287195982057
531,4.3105e-8,1.7310001e-8,0.97724998,0.8769230246543901,0.772579411910164,0,0.0103399999999962,0.909852535392028
532,4.6273001e-8,1.8022e-8,0.98378003,0.8789719939231899,0.7734477158727,0,0.00960999999999607,0.884123597665591
533,4.9674e-8,2.1851999e-8,0.98615003,0.88495302200317,0.774316417213055,0,0.00890999999999575,0.858055049271492
534,5.3309002e-8,2.6496e-8,0.98439002,0.89289301633835,0.77518744023953,0,0.00824999999999515,0.829649749204318
535,5.6828e-8,3.2126e-8,0.97983998,0.90073400735855,0.776071429801601,0,0.00757999999999559,0.800666793220532
536,6.0578998e-8,3.8953999e-8,0.97975999,0.9091129899025001,0.776941431443319,0,0.00692999999999616,0.76908632930666
537,6.4578003e-8,4.0780002e-8,0.96145999,0.9176589846611,0.777778507857524,0,0.00632999999999628,0.738878287634556
538,6.5031003e-8,3.9418001e-8,0.94840002,0.92601698637009,0.778571738885848,0,0.0057599999999966,0.710929241746449
539,5.9184998e-8,3.8101e-8,0.94735003,0.9290080070495601,0.779318221518712,0,0.00522999999999713,0.67852865529747
540,5.3863999e-8,3.6829e-8,0.96205002,0.9295960068702701,0.780023069895331,0,0.00474999999999745,0.649307035667356
541,4.9021001e-8,3.5597999e-8,0.96366,0.9245089888572701,0.780699415303711,0,0.00431999999999844,0.619603265980007
542,4.3208999e-8,3.4951999e-8,0.95823997,0.91701602935791,0.781368406180647,0,0.00397999999999873,0.588979118322294
543,3.7525002e-8,3.4496001e-8,0.89192998,0.9079179763793901,0.782051911383926,0,0.00370999999999794,0.560644675635526
544,2.6882001e-8,3.4045001e-8,0.055369999,0.89810800552368,0.782735416587205,0,0.00342999999999868,0.531538431466641
545,2.8211e-8,3.3601001e-8,0.00141,0.88845199346542,0.783417915859806,0,0.00318999999999893,0.501782478063168
546,2.9605999e-8,3.3161999e-8,0.00010076,0.87964999675751,0.784099028277386,0,0.00298999999999923,0.474666942123624
547,3.1069e-8,3.1677999e-8,0.000011224,0.87228298187256,0.784783380502254,0,0.00282999999999921,0.447074435134214
548,3.0944001e-8,3.0083001e-8,0.0000024372,0.86787098646164,0.785474140431887,0,0.00268999999999851,0.421821995725546
549,3.0003001e-8,2.8568e-8,6.2909999e-7,0.8658069968223601,0.786173017198928,0,0.00250999999999826,0.397088642926178
550,2.909e-8,2.713e-8,2.9008999e-7,0.86726701259613,0.786880261171183,0,0.0022899999999979,0.372952976213707
551,2.8204999e-8,2.5764001e-8,1.036e-7,0.87205600738525,0.787594663951629,0,0.00201999999999775,0.34846569407075
552,2.7427999e-8,2.6424001e-8,1.1967001e-7,0.8802289962768599,0.788313558378406,0,0.00172999999999762,0.326482763241557
553,2.6675e-8,2.7225999e-8,1.1437e-7,0.8929640054702801,0.789032818524821,0,0.00141999999999817,0.306321964682079
554,2.5943001e-8,2.8051e-8,1.0633e-7,0.9023060202598601,0.789750021195762,0,0.00112999999999847,0.287261273656185
555,2.7237e-8,2.8902001e-8,1e-7,0.91457802057266,0.790467223866703,0,0.000869999999998844,0.268949476271297
556,3.4951e-8,2.9673e-8,1e-7,0.9209110140800499,0.79120744746137,0,0.000649999999998943,0.251290504833737
557,4.4850999e-8,2.8262001e-8,1.0185e-7,0.92286497354507,0.791953813529884,0,0.000459999999999683,0.234469830245079
558,5.7554999e-8,2.6918e-8,1e-7,0.91783601045609,0.792643099950116,0,0.000329999999999768,0.219648562746865
559,4.9699e-8,2.5638e-8,1e-7,0.9049299955368,0.793233280161869,0,0.000240000000000209,0.204633768303531
560,3.2439001e-8,2.4419e-8,1.0531e-7,0.88271301984787,0.793703523166876,0,0.00020000000000006,0.190565254726529
561,2.1173999e-8,2.3771999e-8,1.154e-7,0.8535469770431501,0.794054193528802,0,0.000180000000000199,0.178469226382295
562,1.382e-8,2.6297e-8,1.1726e-7,0.81796902418137,0.794306851373244,0,0.00018000000000051,0.167429707319369
563,1.5605e-8,2.9092e-8,1.1915e-7,0.77849102020264,0.79450425238773,0,0.00021000000000021,0.155953267521586
564,1.8752999e-8,3.2182999e-8,1.2107e-7,0.7346209883689899,0.794710347821721,0,0.000240000000000549,0.145671406864472
565,2.2535e-8,3.5602e-8,1.1954999e-7,0.6871290206909201,0.794937933012042,0,0.00028999999999979,0.134949441403754
566,2.5934e-8,3.8509e-8,1.1479e-7,0.63135397434235,0.795165518202364,0,0.000309999999999779,0.125702604490904
567,2.5437e-8,3.8865998e-8,1.1022e-7,0.5779550075531,0.795399849314375,0,0.00031000000000017,0.117639805513223
568,2.4948999e-8,3.9225998e-8,1.0584e-7,0.52337700128555,0.795632172266337,0,0.000319999999999709,0.109393840228697
569,2.4470999e-8,3.9589001e-8,1.0162e-7,0.46990099549294,0.795850307663967,0,0.000309999999998846,0.101493908454717
570,2.9724999e-8,3.9955001e-8,1e-7,0.41714999079703996,0.796046473752398,0,0.000239999999999692,0.0951477040575286
571,4.368e-8,3.7507998e-8,1e-7,0.36762198805809004,0.796217286416171,0,0.000179999999999937,0.0886701147051929
572,6.4185997e-8,3.0707e-8,1e-7,0.3221569955349,0.796363759179242,0,0.00013999999999972,0.0824915438980054
573,9.4317997e-8,2.5139e-8,1e-7,0.28114899992943,0.796491303204979,0,0.0000999999999999023,0.0770985233792505
574,6.3489999e-8,2.0581e-8,1e-7,0.24158699810505,0.796609727296162,0,0.0000699999999996086,0.0712565587374914
575,3.7157999e-8,1.6849e-8,1e-7,0.21077400445938002,0.796733237894983,0,0.0000299999999999016,0.0660723256716862
576,2.1747001e-8,1.4923e-8,1e-7,0.1843080073595,0.79685923761488,0,3.29597460405907e-16,0.0617796087123264
577,1.3928e-8,1.458e-8,1e-7,0.16183599829674,0.796985237334778,0,0,0.056770933792186
578,1.3941e-8,1.4245e-8,1e-7,0.14302599430083998,0.797114158175264,0,0,0.0529357124472649
579,1.3953e-8,1.3918e-8,1e-7,0.12698300182819,0.797241289558688,0,0,0.0494545140179243
580,1.3966e-8,1.3598e-8,1.0502e-7,0.11359500139952,0.797362890699433,0,0,0.0459531093352257
581,1.8173999e-8,1.2933e-8,1.1162e-7,0.10298299789429,0.797476687039148,0,0,0.0424490401573523
582,3.1049002e-8,1.2029e-8,1.1863e-7,0.09327980130910901,0.797581870246742,0,0,0.0403913308907131
583,5.3042001e-8,1.1187e-8,1.2608e-7,0.083574302494526,0.797679098218389,0,0,0.0370305137382581
584,9.0615998e-8,1.0405e-8,1.34e-7,0.07651740312576301,0.797770495077524,0,0,0.0349752657235158
585,1e-7,9.6769996e-9,1.3233e-7,0.071137197315693,0.797859651174844,0,0,0.0321551288798474
586,1e-7,6.4586998e-9,1.2971e-7,0.06605669856071499,0.797951623088311,0,0,0.0305011903945075
587,1e-7,3.5997001e-9,1.2714e-7,0.061912000179290994,0.79804375295844,0,0,0.0286990319922109
588,1e-7,2.0063e-9,1.2462e-7,0.058340799063444,0.798140045556601,0,0,0.0262754029386973
589,1e-7,1.1182e-9,1.2236001e-7,0.05548290163278599,0.798254075603882,0,0,0.0249195316459209
590,1e-7,6.2323002e-10,1.5253001e-7,0.05286779999733,0.798346699803106,0,0,0.0230504016613473
591,1e-7,6.8000999e-10,1.9013e-7,0.051018301397562006,0.798390525013847,0,0,0.0214837063742769
592,1e-7,9.2595998e-10,2.3699999e-7,0.049510698765516004,0.798369908252426,0,0,0.020205796260345
593,1e-7,1.2609001e-9,2.9543e-7,0.04848669841885599,0.798280956691912,0,0,0.0183796857252879
594,1e-7,1.7169e-9,3.4992999e-7,0.04766989871859599,0.798131527662122,0,0,0.0172414546089767
595,1e-7,2.3379001e-9,2.6947001e-7,0.047158800065516995,0.797941228649623,0,0,0.0154263565213044
596,1e-7,1.8819e-9,2.0751e-7,0.04706989973783499,0.797741417297728,0,0,0.0148600403420081
597,1e-7,1.3815999e-9,1.598e-7,0.047353800386190005,0.797562118546973,0,0,0.0138206370008687
598,1e-7,1.0143e-9,1.2305e-7,0.047826398164034,0.797382819796219,0,0,0.0128640009848988
599,9.4256997e-8,7.4470002e-10,1e-7,0.048833500593901,0.797215338335123,0,0,0.0118937548054919
600,6.0620003e-8,5.4673999e-10,1e-7,0.050035499036312,0.797057543016472,0,0,0.0106490173455226
601,3.8987e-8,8.0718998e-10,1e-7,0.051597699522972,0.796866091745706,0,0,0.0101230496712259
602,2.5074e-8,1.2354e-9,1e-7,0.053461499512196,0.796611633678364,0,0,0.00867913363976425
603,1.9718e-8,1.8907e-9,1e-7,0.055984601378440996,0.796278809220088,0,0,0.00918329849916472
604,1.9470001e-8,2.8938001e-9,1e-7,0.059032201766967995,0.795866250026616,0,0,0.00850811979297382
605,1.9226e-8,4.3887001e-9,1e-7,0.062930598855019,0.795386579003791,0,0,0.00755110950205062
606,1.8984e-8,5.5324998e-9,1e-7,0.067363999783993,0.794866410307551,0,0,0.00685521790037937
607,1.7444e-8,6.9744002e-9,1e-7,0.072629898786545,0.794346349343936,0,0,0.0065593216425448
608,1.5753001e-8,8.7921999e-9,1e-7,0.07855480164289501,0.793843852715872,0,0,0.00628786410760074
609,1.1439e-8,1.1084e-8,1e-7,0.085961900651455,0.793341356087809,0,0,0.00572405751664873
610,1.3193e-8,1.2295e-8,1e-7,0.09378620237111998,0.792842897955651,0,0,0.0051580937487069
611,1.5215999e-8,6.3788002e-9,1e-7,0.10430999845266,0.792343905860427,0,0,0.00474399202397252
612,1.7549e-8,3.3092e-9,1e-7,0.11843399703502999,0.791835974789685,0,0,0.00491145440545979
613,1.9678e-8,1.7168e-9,1e-7,0.13344100117683,0.791313650618328,0,0,0.00433471750779402
614,2.1556e-8,8.9065999e-10,1e-7,0.15208700299263,0.790774430108613,0,0,0.00407270083407335
615,2.3613e-8,6.0508998e-10,1e-7,0.17074599862099,0.790218760910151,0,0,0.00358951074638823
616,2.5866999e-8,9.3122998e-10,1e-7,0.19542099535465,0.78965004155991,0,0,0.00407402079450006
617,3.5922e-8,1.4332e-9,1e-7,0.22514300048351002,0.789074621482208,0,0,0.00383583238475981
618,5.1718999e-8,2.2055999e-9,1e-7,0.26076000928879,0.788501800988721,0,0,0.00379027064164079
619,7.4463003e-8,3.3944001e-9,1e-7,0.30012300610542,0.787931138862772,0,0,0.00326164137597484
620,8.9158e-8,5.2239999e-9,1e-7,0.34547999501228005,0.787360476736823,0,0,0.00337053348782269
621,4.8891e-8,8.0396996e-9,1.2107e-7,0.39589300751686,0.786830556312951,0,0,0.00308404349658964
622,2.681e-8,5.7254002e-9,1.5352001e-7,0.45201399922371,0.786277776393442,0,0,0.00251047575102725
623,1.4702e-8,3.7426999e-9,1.9468e-7,0.51077002286911,0.785646465553545,0,0,0.00274027354180617
624,1.3166e-8,2.4466e-9,2.2206e-7,0.5728579759597799,0.784902401578586,0,0,0.00157663040012856
625,1.8678e-8,2.0438999e-9,2.2962e-7,0.6382930278778101,0.784032811463966,0,0,0.00230306092397067
626,2.6499e-8,2.4664999e-9,2.3743e-7,0.7053570151329001,0.78304637141516,0,0,0.002282689110609
627,3.7593999e-8,2.9764999e-9,2.4550999e-7,0.7790009975433299,0.781973206847718,0,0,0.00222740704734387
628,3.2100999e-8,3.5921e-9,2.4618001e-7,0.83196300268173,0.780864892387265,0,0,0.00172261943084779
629,2.4955e-8,4.3348001e-9,2.4547001e-7,0.86374497413635,0.779794451869502,0,0,0.00207249853084257
630,1.94e-8,3.9252002e-9,2.4476e-7,0.8723090291023299,0.77872831299082,0,0,0.00208499284058594
631,1.5434001e-8,2.5019999e-9,2.5103e-7,0.8547449707984901,0.777660759886168,0,0,0.00177122670107716
632,1.3715e-8,1.5948e-9,2.9425999e-7,0.8235129714012099,0.776587783092128,0,0,0.0016616428161111
633,1.2187e-8,1.0165e-9,3.4492999e-7,0.7841889858245799,0.775521677055548,0,0,0.00143900256500355
634,1.0829e-8,6.4795003e-10,4.0433e-7,0.7445729970931999,0.77447103111248,0,0,0.00144263334138234
635,1.3985e-8,5.0753002e-10,4.9605001e-7,0.70862197875977,0.773440729488179,0,0,0.0017902613037572
636,2.6052e-8,5.0834997e-10,6.3637998e-7,0.67807799577713,0.772431951297107,0,0,0.00114048365596572
637,4.8533e-8,5.0916998e-10,8.1641002e-7,0.65336799621582,0.771442170542926,0,0,0.00111019136684043
638,9.0413003e-8,5.0998999e-10,0.0000010474,0.6373860239982599,0.770465156118503,0,0,0.00130850320563652
639,7.5400003e-8,5.0889998e-10,0.0000012132,0.62567800283432,0.769490971805912,0,0,0.000990737218692056
640,5.3830998e-8,5.0731003e-10,0.0000013779,0.6192579865455601,0.768510420986618,0,0,0.00111672252918979
641,3.8431999e-8,5.0573001e-10,0.0000015649,0.6179559826850899,0.767529870167325,0,0,0.0009644639697938
642,3.0852998e-8,5.0426002e-10,0.0000017588,0.62242197990417,0.766554982769106,0,0,0.00114607374147901
643,4.3223e-8,5.0353e-10,0.0000018795999,0.62881302833557,0.765583108067341,0,4.40619762898109e-16,0.00090798369873718
644,6.0552999e-8,5.0280002e-10,0.0000020087,0.6413369774818399,0.764596190043247,0,0.00002000000000036,0.00103162184216202
645,8.4829999e-8,5.0207e-10,0.0000021466999,0.65995001792908,0.763582102074028,0,0.0000499999999988843,0.001025135116484
646,1e-7,5.0095e-10,0.0000022250999,0.68009102344513,0.762534646932879,0,0.0000200000000000096,0.000684663234319732
647,1e-7,4.9941001e-10,0.0000022393001,0.70243901014328,0.761453556788982,0,2.98372437835093e-16,0.000694747805952134
648,1e-7,4.9785998e-10,0.0000022536999,0.72821098566055,0.760344493207509,0,0,0.000745234776411086
649,1e-7,4.9632998e-10,0.0000022680999,0.75529801845551,0.759219047149623,0,0,0.00102464600333052
650,1e-7,4.9587001e-10,0.0000023009,0.78934901952744,0.758094738972474,0,0,0.00111317336176655
651,1e-7,4.9567001e-10,0.0000023376999,0.8155130147934,0.75697721910583,0,0,0.00111317336176655
652,1e-7,4.9546001e-10,0.0000023749001,0.84220200777054,0.755859699239185,0,0,0.00111317336176655
653,1e-7,4.9558002e-10,0.0000023831001,0.86292499303818,0.754744468423544,0,0,0.00111317336176655
654,1e-7,4.9746002e-10,0.0000022674999,0.88173997402191,0.753628538573815,0,0,0.00111317336176655
655,1e-7,4.9934001e-10,0.0000021574999,0.89587199687958,0.752507806296087,0,0,0.00111317336176655
656,1e-7,5.0122001e-10,0.0000020528,0.9004909992218001,0.751379652030224,0,0,0.00111317336176655
657,1e-7,5.0252003e-10,0.0000019263,0.9027550220489499,0.750242940049858,0,0,0.00111317336176655
658,1e-7,5.0323001e-10,0.0000017856,0.8956959843635601,0.74909801846239,0,0,0.00111317336176655
659,1e-7,5.0394e-10,0.0000016552,0.8877620100974999,0.747946719208994,0,0,0.00111317336176655
660,1e-7,5.0464999e-10,0.0000015343001,0.87190800905228,0.746792358064614,0,0,0.00111317336176655
661,7.4488e-8,5.0655002e-10,0.0000017015,0.8543769717216501,0.745639734637961,0,0,0.00111317336176655
662,5.3339999e-8,5.0865001e-10,0.0000019349,0.84025901556015,0.744487938211222,0,0,0.00111317336176655
663,3.8197001e-8,5.1076998e-10,0.0000022004001,0.82438999414444,0.743336697933655,0,0,0.00111317336176655
664,2.7942001e-8,5.1236998e-10,0.0000023906,0.80965501070023,0.742219074167593,0,0,0.00111317336176655
665,2.1952999e-8,5.1190002e-10,0.0000022171,0.7961540222168,0.741077759367991,0,0,0.00111317336176655
666,1.7248e-8,5.1143001e-10,0.0000020561999,0.78209602832794,0.739871895240653,0,0,0.00111317336176655
667,1.3551e-8,5.1096e-10,0.000001907,0.7732800245285,0.738577072742239,0,0,0.00111317336176655
668,1.7097999e-8,5.1171001e-10,0.0000018369,0.76589298248291,0.737185332080262,0,0,0.00111317336176655
669,3.0401001e-8,5.1345e-10,0.00000182,0.76157802343369,0.735705162713087,0,0,0.00111317336176655
670,5.4053e-8,5.1519e-10,0.0000018033001,0.76092499494553,0.734161503349931,0,0,0.00111317336176655
671,9.6107001e-8,5.1693e-10,0.0000017868,0.7626630067825301,0.732595741950867,0,0,0.00111317336176655
672,8.1506997e-8,5.1715998e-10,0.0000018911001,0.7664120197296099,0.731063967829423,0,0,0.00111317336176655
673,6.5434001e-8,5.1722998e-10,0.0000020124,0.77362102270126,0.729601138429163,0,0,0.00111317336176655
674,1.2043e-7,5.1402999e-10,0.0000021681999,0.7812590003013601,0.728105011862422,0,0,0.00111317336176655
675,1.2664e-7,5.1347998e-10,0.0000018817,0.7919049859046898,0.72647240111188,0,0,0.00111317336176655
676,1.3316e-7,5.1294002e-10,0.0000016331001,0.8028579950332599,0.72463898139934,0,0,0.00111317336176655
677,1.4002001e-7,5.1240001e-10,0.0000014173,0.8186399936676,0.72257929018573,0,0,0.00111317336176655
678,1.4259e-7,5.1202997e-10,0.0000012706,0.83524197340012,0.720306727171097,0,0,0.00111317336176655
679,1.3915999e-7,5.1193999e-10,0.0000011876,0.8501070141792301,0.717873554294616,0,0,0.00111317336176655
680,1.3581e-7,5.1186e-10,0.00000111,0.86630398035049,0.715372337907043,0,0,0.00111317336176655
681,1.3253999e-7,5.1178001e-10,0.0000010376,0.8812689781189,0.712935399195097,0,0,0.00111317336176655
682,1.307e-7,5.1218002e-10,0.0000010668,0.89662498235703,0.710505289217132,0,0,0.00111317336176655
683,1.2928e-7,5.1276999e-10,0.0000011281001,0.90876001119614,0.708062670928429,0,0,0.00111317336176655
684,1.2788e-7,5.1337001e-10,0.0000011928,0.91672497987747,0.705603816390259,0,0,0.00111317336176655
685,1.268e-7,5.1396998e-10,0.0000012708,0.92303097248077,0.703127940788907,0,0,0.00111317336176655
686,1.2833e-7,5.1462001e-10,0.0000014374,0.92519897222519,0.700637202435669,0,0,0.00111317336176655
687,1.2989e-7,5.1527999e-10,0.000001626,0.92160499095917,0.698136702766855,0,0,0.00111317336176655
688,1.3146e-7,5.1594001e-10,0.0000018392,0.91718500852585,0.69563641694435,0,0,0.00111317336176655
689,1.3461e-7,5.1687998e-10,0.0000018134,0.9078930020332299,0.693140744764146,0,0,0.00111317336176655
690,1.3987e-7,5.1824001e-10,0.0000015128001,0.8966659903526301,0.690640712303387,0,0,0.00111317336176655
691,1.4533001e-7,5.1961002e-10,0.000001262,0.8835669755935699,0.688133556848254,0,0,0.00111317336176655
692,1.5099999e-7,5.2097998e-10,0.0000010528,0.86660301685333,0.685617988503892,0,0,0.00111317336176655
693,1.5713e-7,5.2312998e-10,0.0000011314,0.8512269854545601,0.683094190194419,0,0,0.00111317336176655
694,1.6358e-7,5.2554999e-10,0.0000012989,0.83583801984787,0.680563817662919,0,0,0.00111317336176655
695,1.7028999e-7,5.2798999e-10,0.0000014912,0.81923800706863,0.678029546455268,0,0,0.00111317336176655
696,1.7591999e-7,5.3034999e-10,0.000001582,0.80610501766205,0.675469393592258,0,0,0.00111317336176655
697,1.729e-7,5.3180998e-10,0.0000010207,0.79357802867889,0.672929470622399,0,0,0.00111317336176655
698,1.6993e-7,5.3327998e-10,6.5860002e-7,0.78174901008606,0.670441485698907,0,0,0.00111317336176655
699,1.6702e-7,5.3475002e-10,4.2492999e-7,0.77144598960876,0.668025074816482,0,0,0.00111317336176655
700,1.6716e-7,8.4663998e-10,3.2015001e-7,0.7634440064430199,0.665686639492032,0,0,0.00111317336176655
701,1.7062e-7,2.4028e-9,2.8475e-7,0.7578290104865999,0.663419346764672,0,0,0.00111317336176655
702,1.7415999e-7,6.8194002e-9,2.5326e-7,0.75324201583862,0.661203129195728,0,0,0.00111317336176655
703,1.7776e-7,1.9353999e-8,2.2525001e-7,0.75280898809433,0.659000300347679,0,0,0.00111317336176655
704,1.7869e-7,1.0558e-8,2.8060001e-7,0.75432097911835,0.65676641689304,0,0,0.00111317336176655
705,1.7906e-7,3.7151999e-9,3.7434e-7,0.75780099630356,0.65454510160932,0,0,0.00111317336176655
706,1.7943999e-7,1.3073e-9,4.9939001e-7,0.7653279900550799,0.652347388956129,0,0,0.00111317336176655
707,1.8271e-7,5.3476001e-10,6.8256003e-7,0.7757250070571899,0.650179064462363,0,0,0.00111317336176655
708,2.0002e-7,5.3513e-10,0.0000010410999,0.7865539789199799,0.64804066472621,0,0,0.00111317336176655
709,2.1896e-7,5.3549998e-10,0.0000015879,0.80137801170349,0.645927477415145,0,0,0.00111317336176655
710,2.397e-7,5.3588001e-10,0.0000024219,0.81551498174667,0.643829541265932,0,0,0.00111317336176655
711,2.3883999e-7,5.3678001e-10,0.0000028231,0.83413100242615,0.64173162188834,0,0,0.00111317336176655
712,2.1920999e-7,5.3822002e-10,0.0000026001001,0.85075801610947,0.639625199385291,0,0,0.00111317336176655
713,2.012e-7,5.3966998e-10,0.0000023948,0.8656809926033001,0.637520075833445,0,0,0.00111317336176655
714,1.8467e-7,5.4111998e-10,0.0000022055999,0.88111501932144,0.635418507828808,0,0,0.00111317336176655
715,1.7694001e-7,5.4401e-10,0.000002258,0.8897799849510201,0.633321844720165,0,0,0.00111317336176655
716,1.7044999e-7,5.4715998e-10,0.0000023431,0.89331102371216,0.631230528609085,0,0,0.00111317336176655
717,1.642e-7,5.5032001e-10,0.0000024312999,0.8901559710502601,0.629144094349921,0,0,0.00111317336176655
718,1.5614999e-7,5.5386001e-10,0.0000024051999,0.87978297472,0.627061169549807,0,0,0.00111317336176655
719,1.4267e-7,5.5871002e-10,0.0000020504999,0.8607100248336801,0.624979474568657,0,0,0.00111317336176655
720,1.3035999e-7,5.636e-10,0.0000017481,0.83761298656464,0.622895898564635,0,0,0.00111317336176655
721,1.1911e-7,5.6853999e-10,0.0000014903,0.8122109770774799,0.620806776824888,0,0,0.00111317336176655
722,1.1225e-7,5.7288002e-10,0.000001182,0.7825760245323199,0.618720483014771,0,0,0.00111317336176655
723,1.0796e-7,5.7679e-10,8.9355001e-7,0.75287199020386,0.616645067913155,0,0,0.00111317336176655
724,1.0382e-7,5.8072003e-10,6.7550002e-7,0.72280102968216,0.614585527554509,0,0,0.00111317336176655
725,9.9848002e-8,5.8468003e-10,5.1066002e-7,0.6953529715538002,0.612543803228901,0,0,0.00111317336176655
726,9.4500997e-8,7.0348999e-10,4.6144001e-7,0.6673370003700301,0.610518781481997,0,0,0.00111317336176655
727,8.9388998e-8,8.5594998e-10,4.1999999e-7,0.6341810226440401,0.608506294115059,0,0,0.00111317336176655
728,8.4553001e-8,1.0415e-9,3.8228001e-7,0.60597199201584,0.60649911818495,0,0,0.00111317336176655
729,8.1271999e-8,1.1275e-9,3.7693999e-7,0.57794398069382,0.60448697600413,0,0,0.00111317336176655
730,8.0729997e-8,9.3665997e-10,4.3956999e-7,0.55022597312927,0.602483119397168,0,0,0.00111317336176655
731,8.0191001e-8,7.7812001e-10,5.1260002e-7,0.52226197719574,0.600476839221357,0,0,0.00111317336176655
732,7.9655003e-8,6.4640998e-10,5.9775999e-7,0.49443501234055,0.598451104183512,0,0,0.00111317336176655
733,7.6946002e-8,1.2388e-9,4.4327001e-7,0.46115300059319,0.596394994625421,0,0,0.00111317336176655
734,7.3415997e-8,3.5572001e-9,2.6744999e-7,0.43249300122261,0.59430370252385,0,0,0.00111317336176655
735,7.0047001e-8,1.0214e-8,1.6136001e-7,0.40452799201012,0.592178531490539,0,0,0.00111317336176655
736,6.7549998e-8,2.8743999e-8,1e-7,0.37775999307631997,0.590026896772204,0,0,0.00111317336176655
737,7.6756002e-8,5.1634e-8,1e-7,0.35260298848152005,0.587862325250535,0,0,0.00111317336176655
738,8.7217998e-8,9.2751002e-8,1e-7,0.32887500524521,0.585704455442198,0,0,0.00111317336176655
739,9.9692002e-8,1.2947e-7,1e-7,0.30595299601555,0.583554333052564,0,0,0.00111317336176655
740,1.0338e-7,1.1352e-7,1.0562e-7,0.28243601322174,0.581404591354103,0,0,0.00111317336176655
741,1.0679e-7,8.2779003e-8,1.1174e-7,0.26211801171303,0.579245233495467,0,0,0.00111317336176655
742,1.1031e-7,6.5050997e-8,1.1821e-7,0.24379800260067,0.577069672308907,0,0,0.00111317336176655
743,1.1526e-7,7.6001001e-8,1.4334e-7,0.22760300338268,0.574874730310274,0,0,0.00111317336176655
744,1.2352e-7,8.0208999e-8,2.3196e-7,0.21027599275112,0.572660639699023,0,0,0.00111317336176655
745,1.3237999e-7,6.9487001e-8,3.7536e-7,0.19652099907398,0.570431042358207,0,0,0.00111317336176655
746,1.4187e-7,5.1503001e-8,6.0743002e-7,0.18290799856186,0.568192989854482,0,0,0.00111317336176655
747,1.5576001e-7,3.2997001e-8,4.9552e-7,0.17125000059605,0.565956821108565,0,0,0.00111317336176655
748,1.7311e-7,3.7759001e-8,2.8935e-7,0.1596509963274,0.563723297758812,0,0,0.00111317336176655
749,1.9239999e-7,5.5735999e-8,1.6896e-7,0.15041999518871,0.561490354063015,0,0,0.00111317336176655
750,2.1333e-7,5.4737001e-8,1e-7,0.14266499876976,0.559258706811069,0,0,0.00111317336176655
751,2.0900001e-7,5.0305999e-8,1e-7,,0.55702876277605,0,0,0.00111317336176655
752,2.0476e-7,4.0648999e-8,1e-7,,0.554800618714206,0,0,0.00111317336176655
753,2.006e-7,3.8869e-8,1e-7,,0.552574061364965,0,0,0.00111317336176655
754,1.9191e-7,6.4894998e-8,1e-7,,0.550348567450933,0,0,0.00111317336176655
